SUCURSAL,FECHA,CATEGORIA,ARTICULO,ISBN,TITULO,CANTIDAD
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1175418,9781113254770,El río austral,1
Sucursal AMBA 21,2026-05,LIBROS > Académico,1125720,9784025238233,La voz de hierro,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1149836,9783821543262,El mapa austral,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1108890,9782537492710,La montaña de las sombras,2
Sucursal Depósito 01,2026-05,LIBROS > Tecnología,1113083,9781567253118,La isla de bronce,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1155204,9781457292560,El mapa eterno,1
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1143191,9785159411373,El jardín nocturno,2
Sucursal Norte 02,2026-05,LIBROS > Tecnología,1091931,9781741865127,La casa lejano,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1153186,9781173952489,La plaza eterno,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1161617,9784710844551,La noche de jade,1
Sucursal AMBA 22,2026-05,LIBROS > Académico,1170355,9782523566316,El río del bosque,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1167728,9783508125331,El camino eterno,1
Sucursal AMBA 13,2026-05,LIBROS > Juvenil,1052841,9787622256413,La ruta de las sombras,0
Sucursal AMBA 13,2026-05,LIBROS > Juvenil,1118563,9782531085271,El camino de fuego,1
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1142498,9781394728626,La noche de bronce,3
Sucursal Costa 02,2026-05,LIBROS > Ciencia,1167966,9783226268248,El faro de hierro,1
Sucursal AMBA 27,2026-05,LIBROS > Infantil,827858,9786862102294,La montaña boreal,1
Sucursal AMBA 15,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,0
Sucursal AMBA 06,2026-05,LIBROS > Académico,1181234,9789841002660,La torre en la lluvia,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1150668,9781013608423,El camino de ceniza,1
Sucursal Centro 06,2026-05,LIBROS > Académico,1082321,9781995815456,La torre del bosque,2
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1119918,9781025555520,La casa de arena,0
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1150666,9786253452104,La voz de bronce,2
Sucursal Depósito 01,2026-05,LIBROS > Ciencia,1122785,9781419009491,El camino del bosque,2
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1128125,9783364602488,La voz nocturno,1
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal AMBA 15,2026-05,LIBROS > Cocina,1165682,9788549560619,El eco de bronce,0
Sucursal AMBA 14,2026-05,LIBROS > Cocina,1175403,9784533609231,La ventana de arena,1
Sucursal AMBA 23,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,1
Sucursal Sur 04,2026-05,LIBROS > Negocios,1104759,9783381216725,El puente boreal,1
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1167966,9783226268248,El faro de hierro,2
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1108891,9781233451776,El reloj boreal,1
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1160424,9785755764520,El espejo en la niebla,1
Sucursal Costa 02,2026-05,LIBROS > Académico,1170355,9782523566316,El río del bosque,2
Sucursal AMBA 01,2026-05,LIBROS > Tecnología,1141480,9785012954681,El puerto de hierro,1
Sucursal Sur 01,2026-05,LIBROS > Académico,1172258,9780462916373,El jardín de cristal,1
Sucursal Centro 06,2026-05,LIBROS > Autoayuda,1145781,9781914663833,La torre perdido,2
Sucursal Costa 05,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,2
Sucursal AMBA 14,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,5
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1178313,9781063513124,La ventana de las sombras,2
Sucursal Sur 06,2026-05,LIBROS > Autoayuda,1145136,9785932337126,El umbral del silencio,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1179382,9786413336182,El puerto de hierro,2
Sucursal AMBA 14,2026-05,LIBROS > Académico,1117253,9782483294356,El faro olvidado,2
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1111945,9785142146286,La senda olvidado,1
Sucursal Costa 04,2026-05,LIBROS > Académico,1145138,9789241549583,El cielo del silencio,1
Sucursal AMBA 27,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,1
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1101195,9782116546501,La tierra austral,2
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1107300,9785755511511,La ventana de las sombras,1
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,3
Sucursal Cuyo 04,2026-05,LIBROS > Ciencia,1112535,9784224422622,El reloj del silencio,2
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1181235,9786401946134,El faro de jade,13
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1181236,9786131131522,El puerto profundo,2
Sucursal AMBA 02,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1134943,9783236815646,El reloj de papel,2
Sucursal AMBA 07,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1149835,9788566226731,El camino perdido,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1111944,9786207813249,La voz entre líneas,1
Sucursal Sur 04,2026-05,LIBROS > Ciencia,1175999,9783368486930,La voz olvidado,1
Sucursal AMBA 27,2026-05,LIBROS > Académico,1133995,9781443272003,La tierra eterno,1
Sucursal Costa 02,2026-05,LIBROS > Juvenil,1138223,9781251394460,El puerto en el viento,1
Sucursal AMBA 06,2026-05,LIBROS > Académico,1170355,9782523566316,El río del bosque,1
Sucursal Sur 04,2026-05,LIBROS > Ciencia,1133992,9789131216014,El eco de cristal,1
Sucursal Sur 01,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,1
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1153183,9783624334119,El río de piedra,1
Sucursal AMBA 17,2026-05,LIBROS > Humor,1178314,9780666102883,La casa de sal,0
Sucursal Costa 07,2026-05,LIBROS > Académico,1120639,9786465015544,La ventana de sal,1
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1111945,9785142146286,La senda olvidado,2
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1130926,9783635511161,El espejo perdido,2
Sucursal AMBA 07,2026-05,LIBROS > Cocina,1165682,9788549560619,El eco de bronce,2
Sucursal Norte 03,2026-05,LIBROS > Juvenil,1113524,9781185263595,El jardín olvidado,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1170358,9781633931119,El faro nocturno,1
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1181235,9786401946134,El faro de jade,2
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1167729,9780447599114,La voz de hierro,1
Sucursal AMBA 04,2026-05,LIBROS > Juvenil,1181235,9786401946134,El faro de jade,3
Sucursal Norte 01,2026-05,LIBROS > No Ficción,1119902,9785193808185,La plaza del bosque,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1164625,9782251733313,La isla de cristal,1
Sucursal AMBA 07,2026-05,LIBROS > Ciencia,1143186,9784513357017,El umbral lejano,1
Sucursal AMBA 20,2026-05,LIBROS > Académico,1132715,9781571376417,La torre austral,2
Sucursal Sur 04,2026-05,LIBROS > Negocios,1132718,9784549056265,El umbral fugaz,1
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1133991,9788664632344,El eco de hierro,1
Sucursal AMBA 07,2026-05,LIBROS > Académico,1117253,9782483294356,El faro olvidado,1
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1172268,9787521126333,El río de ceniza,1
Sucursal AMBA 07,2026-05,LIBROS > Ciencia,1155205,9784351555033,La montaña fugaz,2
Sucursal Mayorista 01,2026-05,LIBROS > Viajes,1163398,9787730416941,El umbral del silencio,2
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal AMBA 04,2026-05,LIBROS > No Ficción,1160938,9786452166361,El cielo de papel,1
Sucursal Cuyo 02,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,1
Sucursal AMBA 23,2026-05,LIBROS > Ciencia,1165680,9787423159185,El faro invisible,3
Sucursal Centro 03,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1181235,9786401946134,El faro de jade,1
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,2
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1170358,9781633931119,El faro nocturno,1
Sucursal Cuyo 03,2026-05,LIBROS > Juvenil,1179379,9783233091615,La senda en el viento,1
Sucursal Depósito 01,2026-05,LIBROS > Cocina,1176935,9789661871535,La casa sin fronteras,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1143193,9781350642564,El cielo luminoso,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1107300,9785755511511,La ventana de las sombras,1
Sucursal AMBA 05,2026-05,LIBROS > Arte y Diseño,1134940,9786221142336,La senda nocturno,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,1
Sucursal Centro 05,2026-05,LIBROS > Cocina,1178312,9784064182130,El jardín de hierro,1
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1160937,9784628333333,La voz entre líneas,1
Sucursal Centro 01,2026-05,LIBROS > Académico,1147090,9787422367561,La tierra de fuego,1
Sucursal AMBA 12,2026-05,LIBROS > Ciencia,1160933,9781205946434,La plaza de fuego,1
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1088789,9786085918206,El umbral boreal,1
Sucursal Norte 07,2026-05,LIBROS > Ciencia,1144377,9786314612286,El umbral del sur,1
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1181237,9786452936249,La isla en el viento,1
Sucursal Sur 03,2026-05,LIBROS > Juvenil,1134943,9783236815646,El reloj de papel,1
Sucursal AMBA 27,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal Centro 05,2026-05,LIBROS > Ciencia,1122785,9781419009491,El camino del bosque,1
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1134942,9783227433357,La ventana del silencio,1
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1119918,9781025555520,La casa de arena,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1173125,9780163440335,El mapa del alba,2
Sucursal AMBA 25,2026-05,LIBROS > Juvenil,1176003,9782158457128,El cielo de arena,1
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,1
Sucursal Cuyo 03,2026-05,LIBROS > Académico,1082313,9781876406105,La noche olvidado,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Académico,1157857,9788432664316,La isla invisible,1
Sucursal Centro 01,2026-05,LIBROS > No Ficción,1140367,9788414853569,El puerto nocturno,1
Sucursal AMBA 21,2026-05,LIBROS > Cocina,1154165,9781456372397,El faro en el viento,1
Sucursal Costa 03,2026-05,LIBROS > Académico,1132715,9781571376417,La torre austral,1
Sucursal Costa 03,2026-05,LIBROS > Académico,1147090,9787422367561,La tierra de fuego,1
Sucursal Cuyo 02,2026-05,LIBROS > Cocina,1175396,9786140784417,La plaza austral,1
Sucursal Costa 03,2026-05,LIBROS > Académico,1082313,9781876406105,La noche olvidado,1
Sucursal AMBA 09,2026-05,LIBROS > Ciencia,1113697,9784363162708,La ventana de papel,1
Sucursal Centro 03,2026-05,LIBROS > Ciencia,1095972,9786463672594,La montaña fugaz,1
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1154163,9781607648142,La casa de las sombras,2
Sucursal AMBA 02,2026-05,LIBROS > Académico,1163355,9786226809634,La senda entre líneas,1
Sucursal AMBA 04,2026-05,LIBROS > Académico,1181234,9789841002660,La torre en la lluvia,1
Sucursal Cuyo 03,2026-05,LIBROS > Académico,1163898,9784232676479,La ruta del silencio,1
Sucursal Sur 01,2026-05,LIBROS > Negocios,1148325,9781211061974,La tierra de piedra,1
Sucursal Centro 04,2026-05,LIBROS > Ciencia,1090493,9784153234315,La isla profundo,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1134017,9786171646031,El reloj sin fronteras,1
Sucursal Cuyo 01,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,1
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1111945,9785142146286,La senda olvidado,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1134944,9782395750182,La huella secreto,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1153188,9785865914671,La tierra en la niebla,1
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1145784,9786510543619,El puerto entre líneas,1
Sucursal AMBA 15,2026-05,LIBROS > Juvenil,1164624,9788716324851,El río de fuego,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1130925,9784160765692,La huella eterno,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1169394,9788665201626,La montaña de papel,1
Sucursal AMBA 10,2026-05,LIBROS > Deportes,1130924,9783212231446,La senda entre líneas,1
Sucursal Aeropuerto 01,2026-05,LIBROS > No Ficción,1140366,9785824331622,La ventana boreal,1
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1113698,9782591293921,El mapa secreto,1
Sucursal Costa 02,2026-05,LIBROS > Arte y Diseño,1158104,9785525465506,El espejo en la niebla,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1126077,9786215486548,El faro entre líneas,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1139680,9783766857553,El puente de papel,1
Sucursal Sur 04,2026-05,LIBROS > Académico,1145138,9789241549583,El cielo del silencio,1
Sucursal Norte 07,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1107300,9785755511511,La ventana de las sombras,1
Sucursal Centro 02,2026-05,LIBROS > Cocina,1164622,9781106621736,La huella en la niebla,1
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1155204,9781457292560,El mapa eterno,2
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1163402,9782321490963,El jardín entre líneas,1
Sucursal Sur 04,2026-05,LIBROS > Juvenil,1167728,9783508125331,El camino eterno,1
Sucursal Costa 04,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,2
Sucursal Norte 03,2026-05,LIBROS > Ciencia,1126078,9783682465361,El cielo de papel,1
Sucursal AMBA 12,2026-05,LIBROS > Negocios,1132718,9784549056265,El umbral fugaz,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1144372,9784728835468,El eco invisible,1
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,0
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,1
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,1
Sucursal Costa 03,2026-05,LIBROS > Cocina,1178312,9784064182130,El jardín de hierro,1
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1150667,9784476374525,El puente del sur,1
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,1
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1109701,9782822146721,La noche entre líneas,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1170357,9782644131232,La senda del río,1
Sucursal AMBA 12,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,0
Sucursal Centro 01,2026-05,LIBROS > Ciencia,1133991,9788664632344,El eco de hierro,1
Sucursal Centro 04,2026-05,LIBROS > Académico,1082321,9781995815456,La torre del bosque,1
Sucursal Centro 04,2026-05,LIBROS > Ciencia,1169388,9786523818866,La montaña sin fronteras,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1181235,9786401946134,El faro de jade,1
Sucursal AMBA 23,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1179379,9783233091615,La senda en el viento,1
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1144369,9785363153614,El puerto en el viento,1
Sucursal AMBA 26,2026-05,LIBROS > Ciencia,1181233,9783510243056,El espejo eterno,1
Sucursal Sur 03,2026-05,LIBROS > Ciencia,1163356,9781151856524,La huella del bosque,1
Sucursal Costa 06,2026-05,LIBROS > Autoayuda,1145781,9781914663833,La torre perdido,0
Sucursal AMBA 02,2026-05,LIBROS > No Ficción,1117255,9781443283225,La plaza del alba,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,1
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1181237,9786452936249,La isla en el viento,1
Sucursal AMBA 05,2026-05,LIBROS > Ciencia,1129996,9784372235606,El faro de jade,1
Sucursal Norte 02,2026-05,LIBROS > Cocina,1165682,9788549560619,El eco de bronce,1
Sucursal AMBA 03,2026-05,LIBROS > Cocina,1181229,9785272430644,La casa de las sombras,1
Sucursal Sur 03,2026-05,LIBROS > Ciencia,1165680,9787423159185,El faro invisible,1
Sucursal Sur 03,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,1
Sucursal Norte 04,2026-05,LIBROS > Cocina,1152237,9783327006781,El faro profundo,1
Sucursal AMBA 17,2026-05,LIBROS > Ciencia,1160417,9786124423575,La huella de piedra,1
Sucursal AMBA 06,2026-05,LIBROS > Infantil,1140372,9788242736401,El puerto de cristal,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1153185,9782207499435,El espejo de fuego,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1139680,9783766857553,El puente de papel,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1061224,9784817524541,El faro profundo,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1130926,9783635511161,El espejo perdido,1
Sucursal Costa 04,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,1
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1143193,9781350642564,El cielo luminoso,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1128125,9783364602488,La voz nocturno,1
Sucursal AMBA 08,2026-05,LIBROS > Viajes,1167968,9782130818421,El jardín del río,1
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,1
Sucursal AMBA 26,2026-05,LIBROS > Viajes,1163398,9787730416941,El umbral del silencio,1
Sucursal Norte 03,2026-05,LIBROS > Académico,1128121,9786737253848,El reloj fugaz,1
Sucursal AMBA 27,2026-05,LIBROS > Juvenil,1106686,9785528733551,La plaza en la lluvia,2
Sucursal AMBA 20,2026-05,LIBROS > Tecnología,992513,9786361165003,El umbral de papel,1
Sucursal Centro 06,2026-05,LIBROS > No Ficción,1176002,9783548019322,La casa boreal,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1143194,9782700122214,El río eterno,1
Sucursal Costa 02,2026-05,LIBROS > Ciencia,1128104,9783462968168,La casa del silencio,1
Sucursal Sur 04,2026-05,LIBROS > Juvenil,1144372,9784728835468,El eco invisible,1
Sucursal AMBA 07,2026-05,LIBROS > Cocina,1074490,9780010555764,El umbral luminoso,1
Sucursal AMBA 11,2026-05,LIBROS > Académico,1178307,9782806312554,La ruta del sur,1
Sucursal Costa 01,2026-05,LIBROS > Negocios,1104759,9783381216725,El puente boreal,1
Sucursal AMBA 11,2026-05,LIBROS > Autoayuda,1128124,9787164978899,El espejo del alba,1
Sucursal Centro 03,2026-05,LIBROS > No Ficción,1082256,9783077758528,La casa fugaz,1
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1144372,9784728835468,El eco invisible,1
Sucursal Norte 03,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal Cuyo 04,2026-05,LIBROS > Historia,1165681,9782524431094,La plaza en la lluvia,1
Sucursal Centro 02,2026-05,LIBROS > Ciencia,1149278,9787536544406,La isla del río,0
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,0
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1103356,9786121293104,La montaña luminoso,0
Sucursal AMBA 02,2026-05,LIBROS > Cocina,1105769,9787070122137,El eco en el viento,0
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1167728,9783508125331,El camino eterno,0
Sucursal AMBA 12,2026-05,LIBROS > Cocina,1175396,9786140784417,La plaza austral,0
Sucursal Norte 03,2026-05,LIBROS > Académico,1163355,9786226809634,La senda entre líneas,0
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1107300,9785755511511,La ventana de las sombras,0
Sucursal AMBA 07,2026-05,LIBROS > Cocina,1123664,9781234959530,La casa de sal,0
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1175404,9787457202063,La tierra secreto,0
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,28
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1108890,9782537492710,La montaña de las sombras,5
Sucursal Feria 01,2026-05,LIBROS > Ciencia,1144377,9786314612286,El umbral del sur,20
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,47
Sucursal Feria 01,2026-05,LIBROS > Ciencia,1143188,9781231236061,La senda de jade,7
Sucursal Feria 01,2026-05,LIBROS > No Ficción,1178305,9789439344427,El puente del sur,71
Sucursal Feria 01,2026-05,LIBROS > Cocina,1123664,9781234959530,La casa de sal,3
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1167077,9782967243876,El puerto de bronce,26
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1172262,9786218341807,La senda invisible,53
Sucursal Aeropuerto 02,2026-05,LIBROS > Ciencia,1150662,9787843084524,La senda nocturno,3
Sucursal Feria 01,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,36
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,107
